Date,State,District,Min_Temp,Max_Temp,Avg_Temp,Rainfall,Humidity,Wind_Speed,Solar_Radiation
2017-05-04,Lakshadweep,Kavaratti,13.2,26.9,20.0,51.8,72.0,8.4,26.7
2019-10-26,Jharkhand,Ranchi,10.3,19.8,15.0,6.7,53.8,7.2,25.8
2024-01-10,Himachal Pradesh,Mandi,7.7,14.3,11.0,36.0,48.4,15.2,23.6
2021-08-29,Uttarakhand,Dehradun,12.2,23.4,17.8,82.8,71.8,22.8,20.3
2024-07-06,Madhya Pradesh,Bhopal,25.2,33.3,29.2,34.6,30.6,21.2,23.5
2019-07-20,Odisha,Bhubaneswar,29.9,37.2,33.6,107.5,77.2,21.9,28.2
2018-02-27,Rajasthan,Jaipur,28.6,37.4,33.0,4.9,28.1,11.7,29.6
2017-12-12,Telangana,Warangal,26.7,38.6,32.6,28.0,67.4,17.9,24.8
2019-09-04,Bihar,Gaya,17.5,35.1,26.3,185.6,79.7,14.4,21.8
2022-08-09,Telangana,Hyderabad,23.7,31.4,27.6,185.9,45.0,22.2,28.6
2019-08-23,Jammu and Kashmir,Srinagar,3.1,11.9,7.5,173.2,70.9,11.3,20.6
2019-09-30,Assam,Kamrup,18.2,31.4,24.8,222.2,85.9,22.3,21.4
2018-12-10,Bihar,Patna,19.2,25.1,22.2,23.4,43.6,11.1,28.2
2021-04-13,Jammu and Kashmir,Srinagar,11.5,19.5,15.5,12.6,62.1,7.0,28.4
2017-04-15,Dadra and Nagar Haveli and Daman and Diu,Daman,17.7,33.8,25.8,10.7,66.7,5.2,31.3
2024-08-11,Tripura,Agartala,18.3,32.8,25.5,168.9,54.1,11.6,20.9
2015-07-22,Madhya Pradesh,Bhopal,21.8,40.3,31.0,133.2,59.6,12.5,24.5
2023-11-30,Bihar,Gaya,15.1,22.3,18.7,37.1,70.6,10.9,26.5
2015-05-03,Maharashtra,Mumbai,27.1,34.6,30.8,101.7,55.3,8.8,27.2
2016-02-05,Madhya Pradesh,Bhopal,14.4,36.1,25.2,53.8,39.2,6.3,23.1
2017-02-05,Uttarakhand,Dehradun,19.9,28.6,24.2,43.4,69.8,11.1,30.0
2015-10-21,Goa,North Goa,14.5,34.7,24.6,19.2,44.4,16.3,27.0
2021-05-16,Mizoram,Aizawl,22.2,29.9,26.0,70.2,44.8,5.5,28.0
2025-09-13,Ladakh,Leh,22.0,32.4,27.2,142.1,50.3,8.9,23.4
2023-01-10,Jammu and Kashmir,Srinagar,9.2,25.1,17.2,52.0,77.9,6.5,23.4
2025-01-29,Mizoram,Aizawl,17.2,30.8,24.0,39.7,76.5,14.1,20.4
2015-07-17,Arunachal Pradesh,Itanagar,11.7,30.5,21.1,220.4,46.1,8.9,25.8
2023-04-18,Madhya Pradesh,Bhopal,24.0,30.8,27.4,31.0,42.2,19.0,27.2
2020-04-14,Arunachal Pradesh,Itanagar,21.0,30.7,25.8,5.8,60.7,6.5,31.6
2024-10-22,West Bengal,Kolkata,20.2,25.3,22.8,33.5,81.0,9.1,25.0
2022-08-31,Uttar Pradesh,Varanasi,13.4,40.1,26.8,138.0,64.8,9.3,20.4
2020-12-31,Sikkim,Gangtok,13.9,23.9,18.9,53.1,62.8,10.6,26.5
2016-08-31,Assam,Kamrup,12.5,18.6,15.6,527.3,79.7,17.7,23.1
2023-12-17,Jammu and Kashmir,Srinagar,7.4,13.8,10.6,65.7,63.7,6.3,28.0
2018-02-21,Kerala,Kozhikode,23.3,33.4,28.4,26.6,60.9,7.6,22.1
2015-07-06,Telangana,Hyderabad,27.2,37.7,32.4,200.2,75.4,11.7,29.0
2024-04-20,Chhattisgarh,Raipur,23.6,31.4,27.5,11.6,69.1,10.1,32.9
2021-11-16,Punjab,Patiala,9.1,28.1,18.6,27.9,34.0,10.4,20.8
2024-05-13,Madhya Pradesh,Bhopal,20.2,39.4,29.8,19.9,60.6,7.8,31.7
2019-11-30,Kerala,Kozhikode,24.7,31.4,28.0,137.6,75.2,9.8,29.0
2016-10-21,Madhya Pradesh,Bhopal,10.7,16.4,13.6,38.0,61.9,16.3,20.8
2022-09-12,Jharkhand,Ranchi,24.3,33.3,28.8,285.8,53.2,18.4,28.6
2023-03-22,Delhi,New Delhi,15.7,34.5,25.1,23.5,52.6,18.8,29.7
2020-05-09,Meghalaya,Shillong,14.3,21.4,17.8,58.1,77.2,14.0,31.3
2021-09-16,Jammu and Kashmir,Srinagar,15.3,21.8,18.6,293.1,54.6,17.4,24.7
2018-10-01,Assam,Tinsukia,17.0,31.1,24.0,149.3,83.1,16.9,20.3
2020-06-09,Chhattisgarh,Raipur,22.2,29.5,25.8,55.5,44.5,18.2,35.0
2019-03-15,Uttar Pradesh,Varanasi,23.0,31.7,27.4,16.2,56.3,6.0,24.0
2015-05-27,Karnataka,Hubli,24.7,37.7,31.2,48.3,49.0,17.3,32.4
2023-10-25,Gujarat,Rajkot,29.6,36.2,32.9,23.2,69.3,7.4,26.7
2022-12-21,Jharkhand,Ranchi,13.6,26.8,20.2,61.0,59.5,17.1,24.3
2019-10-01,Puducherry,Puducherry,25.0,32.2,28.6,15.5,56.1,16.1,28.5
2020-01-18,Assam,Kamrup,16.9,29.7,23.3,130.6,88.5,14.9,28.2
2016-05-03,Haryana,Hisar,19.4,24.5,22.0,6.9,69.2,7.2,29.0
2023-02-24,Dadra and Nagar Haveli and Daman and Diu,Daman,24.0,30.2,27.1,64.1,72.7,19.8,22.8
2020-05-13,Karnataka,Bangalore,21.2,36.9,29.0,31.1,64.7,15.6,27.7
2019-07-22,Gujarat,Ahmedabad,31.0,40.0,35.5,28.5,35.4,10.9,22.4
2022-02-11,Arunachal Pradesh,Itanagar,21.0,26.8,23.9,29.5,76.5,13.4,22.7
2021-07-13,Goa,North Goa,24.4,30.8,27.6,273.4,69.0,19.1,27.6
2022-12-29,Lakshadweep,Kavaratti,17.6,32.7,25.2,63.5,54.4,11.0,28.9
2016-10-02,Punjab,Patiala,18.1,37.8,28.0,33.2,53.7,5.5,22.8
2019-12-08,Puducherry,Puducherry,17.5,29.8,23.6,49.1,68.6,14.8,28.5
2021-11-25,Meghalaya,Shillong,14.4,29.4,21.9,8.6,59.2,9.0,23.8
2020-05-23,Tripura,Agartala,15.3,21.2,18.2,37.7,79.8,9.5,32.4
2021-01-07,Kerala,Ernakulam,23.6,30.7,27.2,36.2,66.5,16.7,22.8
2018-12-09,Gujarat,Ahmedabad,17.5,29.0,23.2,31.3,58.1,10.8,25.0
2024-03-23,Mizoram,Aizawl,16.8,21.9,19.4,32.7,63.5,13.5,27.5
2019-06-23,Karnataka,Hubli,24.7,32.0,28.4,132.0,60.9,19.0,25.9
2015-09-20,Goa,North Goa,24.2,32.4,28.3,105.8,67.7,8.7,24.8
2019-11-23,Tamil Nadu,Coimbatore,23.9,30.4,27.2,85.4,77.9,7.3,23.6
2020-12-31,Uttarakhand,Dehradun,11.5,32.2,21.8,27.6,57.6,9.9,23.1
2021-07-21,Goa,North Goa,21.2,32.8,27.0,165.0,66.3,15.7,20.3
2016-09-15,Arunachal Pradesh,Itanagar,11.0,23.3,17.2,229.9,76.5,8.4,23.7
2017-10-13,Sikkim,Gangtok,13.4,31.9,22.6,64.2,48.3,15.7,27.3
2024-12-22,Punjab,Ludhiana,9.4,25.5,17.4,32.9,31.0,11.1,21.5
2017-05-30,Tripura,Agartala,18.1,33.1,25.6,41.7,41.4,5.4,31.1
2020-08-11,Manipur,Imphal,14.9,28.5,21.7,65.8,71.1,20.9,28.9
2023-01-23,Andaman and Nicobar Islands,Port Blair,14.6,29.8,22.2,24.5,70.5,6.8,27.6
2018-08-20,Haryana,Hisar,16.0,37.3,26.6,153.0,45.1,21.6,22.8
2021-04-20,Delhi,New Delhi,24.5,33.7,29.1,74.3,42.2,9.1,32.4
2025-03-12,Sikkim,Gangtok,23.8,29.0,26.4,5.0,50.2,17.8,27.7
2016-03-28,Chhattisgarh,Raipur,15.1,20.1,17.6,43.8,49.5,16.2,24.5
2023-07-06,Nagaland,Kohima,20.2,33.6,26.9,170.0,53.4,19.5,22.7
2018-03-29,Chandigarh,Chandigarh,23.4,28.9,26.2,63.5,43.7,5.8,23.6
2023-05-21,Dadra and Nagar Haveli and Daman and Diu,Daman,24.3,34.9,29.6,19.1,45.9,10.3,28.4
2020-08-18,Jharkhand,Ranchi,21.4,30.2,25.8,238.4,69.9,16.7,28.3
2024-01-18,Manipur,Imphal,12.9,20.7,16.8,57.5,49.8,5.0,29.1
2023-09-06,Nagaland,Kohima,19.3,29.1,24.2,223.2,53.3,22.3,20.7
2019-08-10,Tamil Nadu,Chennai,25.1,36.2,30.6,208.9,76.4,21.9,27.4
2022-11-03,Delhi,New Delhi,14.6,28.3,21.4,68.8,58.0,15.2,24.7
2021-03-05,Meghalaya,Shillong,11.8,17.9,14.8,71.7,64.5,6.6,28.6
2018-02-28,Jammu and Kashmir,Srinagar,10.5,26.7,18.6,18.2,76.3,13.9,27.4
2016-02-08,Puducherry,Puducherry,10.5,21.6,16.0,23.7,78.0,7.8,27.1
2021-01-08,West Bengal,Darjeeling,10.8,20.2,15.5,48.9,81.8,16.8,29.5
2020-10-02,Arunachal Pradesh,Itanagar,23.8,29.3,26.6,63.1,58.0,18.0,20.9
2023-09-27,Chandigarh,Chandigarh,22.3,28.5,25.4,113.5,41.2,9.9,24.5
2019-08-24,Madhya Pradesh,Bhopal,28.0,40.0,34.0,71.8,36.1,13.8,28.8
2016-09-19,Meghalaya,Shillong,11.4,26.5,19.0,44.9,58.8,9.9,20.8
2016-08-09,Chhattisgarh,Raipur,12.9,22.3,17.6,97.4,65.8,8.8,20.8
2019-07-07,West Bengal,Darjeeling,13.4,35.5,24.4,329.2,79.2,13.6,22.1
2018-12-14,Punjab,Ludhiana,5.9,25.1,15.5,30.8,65.9,18.2,24.2
2018-12-16,Telangana,Warangal,23.1,30.0,26.6,26.7,77.0,7.1,29.7
2015-04-14,Uttarakhand,Dehradun,17.6,28.3,23.0,17.2,66.5,11.9,28.7
2025-09-28,Chandigarh,Chandigarh,14.0,20.1,17.0,165.4,52.5,18.6,27.2
2015-09-11,Uttarakhand,Dehradun,15.0,30.0,22.5,92.4,69.1,8.2,21.5
2024-01-12,Uttar Pradesh,Kanpur,11.6,36.2,23.9,8.7,39.4,10.4,20.1
2023-09-19,Gujarat,Ahmedabad,28.0,38.0,33.0,182.1,31.2,12.1,27.3
2022-01-01,Chhattisgarh,Raipur,20.1,27.5,23.8,46.7,71.8,5.5,27.2
2019-02-05,Tamil Nadu,Coimbatore,22.0,37.4,29.7,58.4,51.2,11.1,29.7
2015-04-09,West Bengal,Darjeeling,23.1,31.1,27.1,76.2,74.0,5.4,26.8
2021-01-09,Puducherry,Puducherry,18.3,28.0,23.2,18.3,70.9,12.3,23.1
2020-02-28,Manipur,Imphal,12.4,28.2,20.3,51.6,66.8,8.3,26.0
2023-02-09,Lakshadweep,Kavaratti,23.6,30.9,27.2,19.8,70.9,7.7,22.5
2020-04-03,Uttar Pradesh,Kanpur,7.7,20.5,14.1,27.6,33.2,18.1,30.1
2017-05-27,Dadra and Nagar Haveli and Daman and Diu,Daman,18.8,28.0,23.4,51.9,57.3,16.4,33.2
2015-12-04,Odisha,Bhubaneswar,25.1,35.0,30.0,80.4,67.3,6.7,21.2
2025-05-05,Himachal Pradesh,Kangra,19.0,25.3,22.2,63.0,49.9,11.5,31.5
2022-11-09,Andaman and Nicobar Islands,Port Blair,12.4,30.4,21.4,53.3,61.7,13.5,21.1
2023-11-09,Bihar,Gaya,17.6,24.1,20.8,30.0,76.0,13.6,27.4
2025-05-19,Assam,Tinsukia,18.6,25.8,22.2,99.4,86.4,7.1,33.2
2017-08-14,Andaman and Nicobar Islands,Port Blair,18.3,23.4,20.8,165.5,55.8,12.4,27.7
2019-09-01,Karnataka,Hubli,27.0,36.6,31.8,344.8,80.9,21.7,21.1
2015-06-10,Delhi,New Delhi,16.8,21.8,19.3,161.8,77.0,11.0,31.4
2019-05-23,Karnataka,Belgaum,24.4,30.8,27.6,31.5,60.8,7.8,30.8
2022-10-19,Uttarakhand,Dehradun,17.3,28.9,23.1,14.4,60.7,5.7,28.8
2016-02-02,Delhi,New Delhi,15.1,32.9,24.0,54.1,70.6,9.7,22.3
2018-07-24,Rajasthan,Jodhpur,20.2,25.7,23.0,147.8,35.5,22.8,27.6
2017-03-26,Dadra and Nagar Haveli and Daman and Diu,Daman,11.2,28.6,19.9,24.0,49.7,8.8,29.2
2019-03-08,Arunachal Pradesh,Itanagar,17.5,30.9,24.2,24.7,60.9,10.3,23.2
2020-04-03,Uttarakhand,Dehradun,13.7,25.4,19.5,51.2,48.9,19.5,26.2
2018-11-16,Ladakh,Leh,17.2,23.3,20.2,6.6,76.9,17.2,26.9
2018-03-04,Karnataka,Hubli,26.7,36.8,31.8,68.3,78.1,10.9,25.5
2018-05-03,Nagaland,Kohima,21.6,27.3,24.5,65.1,46.3,18.0,28.1
2016-02-05,Andhra Pradesh,Guntur,23.3,29.2,26.2,67.6,55.2,14.5,26.4
2016-10-01,Jammu and Kashmir,Srinagar,5.6,29.7,17.6,14.2,64.3,12.2,22.5
2023-07-02,Jammu and Kashmir,Srinagar,3.3,24.3,13.8,278.2,44.3,10.9,29.9
2022-06-28,Dadra and Nagar Haveli and Daman and Diu,Daman,10.2,25.3,17.8,164.5,50.5,17.9,34.4
2016-04-04,West Bengal,Darjeeling,18.1,34.3,26.2,84.3,68.9,5.7,32.4
2017-08-12,Andhra Pradesh,Guntur,23.6,31.2,27.4,286.5,73.2,22.4,22.6
2016-04-14,Tripura,Agartala,22.5,32.1,27.3,73.7,77.9,19.6,34.5
2024-06-08,Punjab,Ludhiana,5.2,32.3,18.8,68.9,58.2,22.7,25.4
2017-11-11,Assam,Kamrup,18.5,32.0,25.2,56.7,67.9,5.9,20.9
2022-08-29,Arunachal Pradesh,Itanagar,19.9,30.0,25.0,28.4,78.8,17.8,25.2
2019-08-21,Nagaland,Kohima,14.1,29.6,21.8,122.0,68.1,18.2,20.9
2020-09-16,Jharkhand,Ranchi,23.6,31.7,27.6,130.0,78.2,14.6,27.2
2021-03-27,Chhattisgarh,Raipur,19.8,26.5,23.2,74.4,58.5,10.9,29.2
2024-05-29,Himachal Pradesh,Shimla,10.6,25.8,18.2,65.0,49.4,7.5,25.7
2016-07-16,Arunachal Pradesh,Itanagar,23.5,29.8,26.6,106.2,51.4,12.6,26.7
2021-10-21,Puducherry,Puducherry,24.3,31.2,27.8,33.5,70.8,11.5,29.3
2019-12-05,Dadra and Nagar Haveli and Daman and Diu,Daman,17.5,26.8,22.2,73.0,57.0,8.5,21.8
2024-03-08,Jharkhand,Ranchi,24.9,33.7,29.3,33.6,73.1,13.2,23.2
2020-09-05,Kerala,Kozhikode,24.2,33.5,28.8,350.1,61.4,9.2,27.9
2015-08-14,Ladakh,Leh,22.4,32.6,27.5,254.9,68.8,21.5,21.5
2024-03-02,Rajasthan,Jodhpur,19.7,34.1,26.9,13.7,49.0,18.7,24.1
2017-03-08,Goa,North Goa,24.1,32.1,28.1,41.6,64.0,9.0,23.8
2025-01-28,Assam,Dibrugarh,18.3,34.3,26.3,105.3,71.7,5.2,29.8
2021-05-20,Jharkhand,Ranchi,17.4,34.2,25.8,43.5,64.2,15.7,28.2
2023-01-05,Chhattisgarh,Raipur,20.5,30.5,25.5,52.1,73.4,7.8,26.1
2017-08-17,Uttar Pradesh,Varanasi,6.4,14.5,10.4,168.4,33.5,16.9,22.2
2019-02-13,Rajasthan,Udaipur,17.6,25.5,21.6,11.8,52.9,14.6,29.5
2016-03-28,Uttar Pradesh,Lucknow,6.3,35.6,21.0,43.4,43.0,15.9,27.2
2023-05-26,Uttar Pradesh,Varanasi,17.4,35.9,26.6,29.5,46.8,12.0,34.0
2025-09-05,Haryana,Hisar,14.6,27.8,21.2,129.5,60.1,19.0,20.2
2017-03-26,Chhattisgarh,Raipur,20.3,29.7,25.0,41.7,62.5,16.0,28.3
2016-10-20,Manipur,Imphal,19.7,30.5,25.1,31.2,45.5,19.4,24.6
2024-10-27,Meghalaya,Shillong,18.5,32.1,25.3,9.8,74.2,17.0,27.7
2016-06-30,Andhra Pradesh,Visakhapatnam,20.2,33.0,26.6,54.1,66.5,18.8,26.2
2018-04-30,Meghalaya,Shillong,20.4,29.7,25.0,61.8,61.3,10.0,28.3
2023-07-18,Assam,Cachar,23.5,31.4,27.4,302.9,61.4,13.5,28.5
2024-10-23,Dadra and Nagar Haveli and Daman and Diu,Daman,21.4,28.3,24.8,33.9,47.9,19.3,26.0
2015-01-17,Madhya Pradesh,Bhopal,26.6,39.0,32.8,53.1,68.0,5.5,29.8
2023-11-18,Meghalaya,Shillong,23.1,30.7,26.9,63.6,69.5,16.9,22.2
2018-05-28,Rajasthan,Udaipur,26.2,31.6,28.9,34.3,58.0,14.9,30.1
2021-01-14,Arunachal Pradesh,Itanagar,20.9,28.9,24.9,48.8,68.8,7.1,21.4
2021-11-29,Uttarakhand,Dehradun,20.7,29.7,25.2,67.2,52.5,5.6,26.5
2017-12-05,Uttar Pradesh,Varanasi,23.5,36.0,29.8,42.6,56.2,15.4,20.4
2024-06-06,Tripura,Agartala,15.5,23.6,19.6,47.8,49.4,10.9,34.7
2022-01-09,Karnataka,Bangalore,20.9,28.7,24.8,85.1,58.9,11.3,24.4
2020-11-16,Haryana,Gurgaon,15.4,26.8,21.1,17.9,65.3,7.4,21.8
2019-11-04,Haryana,Faridabad,19.3,29.7,24.5,24.0,62.3,18.6,27.9
2017-11-26,Delhi,New Delhi,13.5,34.7,24.1,30.4,46.8,12.5,27.3
2021-05-16,Gujarat,Surat,16.4,34.5,25.4,43.6,40.5,15.4,29.0
2024-05-13,Rajasthan,Jaipur,20.4,30.9,25.6,25.9,34.4,17.5,34.6
2021-12-19,Haryana,Gurgaon,28.4,34.5,31.4,5.6,47.5,15.9,29.8
2015-10-29,Rajasthan,Jodhpur,29.6,40.6,35.1,3.5,53.0,7.7,20.6
2015-06-30,Punjab,Patiala,26.3,36.2,31.2,43.1,45.5,9.3,31.4
2016-08-29,Haryana,Karnal,12.1,36.9,24.5,84.4,49.8,9.0,22.8
2023-09-06,Dadra and Nagar Haveli and Daman and Diu,Daman,20.2,32.4,26.3,88.0,60.2,20.3,23.8
2016-11-30,Andaman and Nicobar Islands,Port Blair,12.0,24.8,18.4,47.0,40.3,10.2,26.1
2017-09-19,Himachal Pradesh,Mandi,19.0,26.5,22.8,82.4,61.4,12.3,22.1
2018-02-13,Manipur,Imphal,18.9,34.1,26.5,63.5,47.3,16.5,22.3
2015-07-10,Chandigarh,Chandigarh,14.4,33.8,24.1,275.1,46.7,9.0,22.9
2021-04-19,Uttar Pradesh,Varanasi,20.7,40.0,30.4,11.5,50.7,9.1,25.1
2017-09-07,Jharkhand,Ranchi,21.8,33.5,27.6,81.9,46.0,10.2,24.6
2023-02-23,Andaman and Nicobar Islands,Port Blair,13.7,27.0,20.4,31.9,48.4,16.3,21.5
2020-06-29,Meghalaya,Shillong,22.0,31.5,26.8,253.0,40.2,19.2,25.5
2018-03-30,Ladakh,Leh,24.3,33.3,28.8,27.4,52.8,17.9,29.0
2024-02-10,Punjab,Patiala,27.3,38.5,32.9,41.9,52.9,5.4,20.9
2024-04-17,Sikkim,Gangtok,19.7,28.8,24.2,44.7,49.2,14.7,27.4
2015-05-08,Gujarat,Surat,22.8,34.6,28.7,13.0,65.0,12.9,33.7
2020-08-27,Tamil Nadu,Coimbatore,22.1,29.0,25.6,46.5,53.3,10.2,20.8
2019-12-22,Andaman and Nicobar Islands,Port Blair,23.5,34.4,29.0,70.6,78.4,12.4,25.3
2019-10-25,Meghalaya,Shillong,12.0,19.5,15.8,59.1,74.2,16.8,28.3
2022-02-26,West Bengal,Howrah,15.0,28.4,21.7,62.8,89.8,19.2,26.0
2016-07-23,Dadra and Nagar Haveli and Daman and Diu,Daman,12.1,21.7,16.9,121.9,74.9,10.6,22.2
2018-09-08,Maharashtra,Nagpur,22.2,39.1,30.6,271.8,69.1,13.8,21.9
2020-03-10,Delhi,New Delhi,13.3,31.7,22.5,67.5,59.7,10.4,28.1
2022-06-26,Himachal Pradesh,Shimla,13.5,19.0,16.2,131.2,67.3,16.6,34.8
2025-07-30,Uttarakhand,Dehradun,23.0,28.4,25.7,223.2,53.5,18.2,26.2
2016-09-17,Telangana,Nizamabad,24.0,38.4,31.2,224.3,75.6,12.2,23.5
2024-03-13,Madhya Pradesh,Bhopal,23.7,41.6,32.6,25.4,31.3,11.7,25.4
2022-12-11,Uttar Pradesh,Lucknow,26.6,39.2,32.9,58.1,69.1,9.5,26.4
2019-08-14,Andaman and Nicobar Islands,Port Blair,20.1,35.0,27.6,58.8,47.7,10.3,25.9
2023-03-29,West Bengal,Darjeeling,12.4,30.9,21.6,102.4,67.3,13.4,29.1
2025-02-27,West Bengal,Howrah,20.3,27.9,24.1,49.5,71.2,7.3,26.1
2015-06-04,Haryana,Karnal,30.0,38.3,34.2,87.0,43.3,22.0,33.7
2021-12-12,Tamil Nadu,Coimbatore,23.8,32.1,28.0,73.9,61.0,6.8,23.1
2018-11-10,Andaman and Nicobar Islands,Port Blair,16.5,24.9,20.7,20.2,40.2,14.5,26.1
2017-02-23,Chhattisgarh,Raipur,12.8,34.0,23.4,33.7,41.0,8.3,26.9
2023-09-11,Gujarat,Ahmedabad,18.4,24.4,21.4,131.2,50.7,19.4,27.7
2024-06-26,Ladakh,Leh,24.4,29.7,27.0,30.9,79.5,17.7,32.2
2025-08-18,Uttarakhand,Dehradun,11.4,17.7,14.6,64.9,57.1,9.7,24.5
2015-09-03,Arunachal Pradesh,Itanagar,18.4,23.4,20.9,52.0,55.0,8.8,21.3
2023-11-22,Tripura,Agartala,13.5,25.6,19.6,55.0,45.3,16.1,28.6
2023-07-08,Himachal Pradesh,Kangra,13.0,18.5,15.8,154.6,66.4,22.7,29.5
2019-02-09,Uttarakhand,Dehradun,15.9,29.6,22.8,67.4,73.2,12.2,22.6
2019-09-02,Andhra Pradesh,Krishna,21.4,33.0,27.2,227.9,79.1,20.9,22.0
2022-09-07,Tamil Nadu,Chennai,25.8,32.9,29.4,286.1,73.3,12.1,22.3
2016-06-21,Jharkhand,Ranchi,11.6,17.5,14.6,260.4,42.0,9.3,27.4
2020-03-05,Tripura,Agartala,23.3,30.5,26.9,18.4,68.6,9.8,23.3
2020-01-16,Assam,Kamrup,21.1,28.3,24.7,137.1,79.6,13.1,22.6
2017-07-09,Goa,North Goa,22.5,31.8,27.2,63.5,48.3,15.0,27.8
2021-09-21,Goa,North Goa,24.1,33.0,28.6,161.7,50.0,18.1,29.8
2016-06-08,Arunachal Pradesh,Itanagar,17.1,24.2,20.6,48.9,50.8,16.5,34.5
2022-11-15,Nagaland,Kohima,14.5,24.2,19.4,38.7,76.7,11.3,22.2
2019-03-10,Tamil Nadu,Chennai,21.3,31.6,26.4,82.1,60.2,12.7,26.0
2023-01-29,Arunachal Pradesh,Itanagar,16.8,24.3,20.6,69.5,62.6,15.9,26.4
2025-09-01,Kerala,Thrissur,25.0,32.3,28.6,312.5,70.8,13.4,22.8
2015-02-05,Sikkim,Gangtok,24.7,34.3,29.5,27.2,52.2,6.6,28.8
2016-11-15,Punjab,Ludhiana,14.3,31.2,22.8,45.5,46.3,17.1,24.3
2015-01-20,Telangana,Hyderabad,26.4,35.1,30.8,35.5,79.6,14.2,23.7
2021-06-26,Punjab,Patiala,11.4,17.3,14.4,147.2,44.9,20.3,28.6
2025-07-14,Andhra Pradesh,Visakhapatnam,23.7,37.5,30.6,167.3,76.5,16.9,22.4
2022-01-03,Andhra Pradesh,Visakhapatnam,25.7,30.7,28.2,30.3,56.2,14.8,21.4
2016-02-04,Mizoram,Aizawl,14.4,24.6,19.5,5.2,41.9,9.7,22.2
2022-05-25,Andhra Pradesh,Krishna,21.2,28.3,24.8,64.3,70.5,12.3,34.1
2017-08-29,Chandigarh,Chandigarh,10.4,22.2,16.3,250.5,65.1,22.7,29.4
2020-03-21,Assam,Kamrup,12.5,34.5,23.5,143.2,73.1,19.7,20.4
2021-11-23,Karnataka,Mysore,24.6,31.8,28.2,21.7,66.0,9.6,26.7
2018-03-12,Telangana,Nizamabad,24.5,33.6,29.0,21.8,64.1,17.4,26.0
2018-01-20,Sikkim,Gangtok,19.2,29.7,24.4,32.2,58.3,19.8,27.5
2024-05-18,Uttar Pradesh,Lucknow,16.6,30.9,23.8,32.5,63.0,12.0,31.9
2017-04-13,Madhya Pradesh,Bhopal,17.2,30.3,23.8,52.5,43.2,19.5,26.7
2019-12-29,Andhra Pradesh,Visakhapatnam,22.4,33.2,27.8,61.8,71.9,7.6,22.4
2022-08-06,Telangana,Warangal,24.9,32.9,28.9,149.8,59.5,16.9,22.5
2020-06-05,Jharkhand,Ranchi,12.4,24.4,18.4,43.0,61.1,20.6,26.2
2017-05-03,Jammu and Kashmir,Srinagar,2.3,9.1,5.7,65.1,43.2,19.8,28.6
2015-02-20,Telangana,Nizamabad,21.9,28.1,25.0,48.1,63.4,12.4,23.1
2025-03-25,West Bengal,Kolkata,16.6,26.9,21.8,59.0,63.7,15.1,23.0
2025-04-27,Ladakh,Leh,15.3,26.7,21.0,5.3,59.7,8.8,25.6
2016-07-28,Meghalaya,Shillong,23.7,30.7,27.2,139.3,73.1,10.5,28.5
2023-12-06,Meghalaya,Shillong,13.6,28.3,21.0,53.0,76.2,14.1,24.5
2018-02-22,Mizoram,Aizawl,18.6,25.9,22.2,53.2,47.5,13.4,26.5
2021-01-06,Manipur,Imphal,23.5,31.4,27.4,59.3,46.7,7.3,25.2
2021-06-19,Meghalaya,Shillong,18.9,30.9,24.9,228.8,51.8,17.3,26.9
2022-03-02,Manipur,Imphal,13.3,19.4,16.4,57.3,60.3,8.6,25.6
2024-05-06,Puducherry,Puducherry,15.3,32.6,24.0,42.0,41.2,19.8,25.7
2021-06-10,Karnataka,Bangalore,25.0,33.5,29.2,129.8,70.4,9.9,33.6
2019-09-12,Andhra Pradesh,Guntur,22.5,32.0,27.2,204.5,50.0,15.1,28.9
2016-11-12,Manipur,Imphal,20.2,29.0,24.6,51.2,77.5,7.8,25.3
2017-04-17,Uttar Pradesh,Lucknow,11.3,38.3,24.8,44.7,70.1,19.1,27.3
2025-07-21,Bihar,Purnia,9.1,21.6,15.4,143.8,65.0,20.0,23.5
2017-12-13,Chhattisgarh,Raipur,17.1,32.2,24.7,20.8,48.7,13.8,24.4
2023-05-09,Jammu and Kashmir,Srinagar,19.0,26.1,22.6,59.4,63.3,5.8,25.8
2021-10-27,Madhya Pradesh,Bhopal,14.5,22.7,18.6,23.1,53.2,14.0,25.9
2022-04-14,Jharkhand,Ranchi,11.8,27.7,19.8,33.7,76.1,18.7,32.7
2023-04-29,Karnataka,Belgaum,25.0,30.9,28.0,17.6,77.8,11.4,29.5
2021-04-30,Nagaland,Kohima,22.7,32.2,27.4,17.6,48.4,5.1,32.1
2023-07-22,Puducherry,Puducherry,17.3,34.4,25.8,219.9,44.1,10.4,25.0
2019-05-15,Tamil Nadu,Chennai,27.4,33.8,30.6,84.3,60.9,9.0,34.0
2023-05-10,Gujarat,Vadodara,15.8,34.8,25.3,6.9,62.0,17.4,33.9
2025-02-08,Assam,Tinsukia,12.8,19.9,16.4,87.9,69.5,14.1,25.1
2015-01-05,Kerala,Kozhikode,22.4,33.0,27.7,125.5,88.9,10.9,23.4
2018-01-31,Gujarat,Rajkot,18.3,26.7,22.5,19.4,69.3,6.4,22.6
2018-05-04,Uttar Pradesh,Kanpur,7.3,20.4,13.8,10.1,55.4,11.6,26.7
2017-02-12,Delhi,New Delhi,12.6,28.5,20.6,32.1,42.2,18.8,24.0
2017-05-26,Manipur,Imphal,18.9,33.7,26.3,33.2,72.8,18.7,26.7
